timestep,net_demand_normalized,net_demand_mw
75,0.7382803,4705.941
76,0.74236435,4731.973
77,0.7466066,4759.014
78,0.75100255,4787.035
79,0.7555475,4816.006
80,0.7602363,4845.893
81,0.76506364,4876.663
82,0.77002364,4908.2793
83,0.77511036,4940.703
84,0.7803174,4973.894
85,0.78577274,5008.667
86,0.7913347,5044.12
87,0.79699606,5080.2065
88,0.8027492,5116.8784
89,0.8085863,5154.085
90,0.8144991,5191.774
91,0.82047904,5229.8916
92,0.8265174,5268.3813
93,0.8326052,5307.186
94,0.83873314,5346.2466
95,0.84489155,5385.502
96,0.8510708,5424.8896
97,0.8572539,5464.302
98,0.86343765,5503.7183
99,0.8696117,5543.0728
100,0.8757655,5582.2983
101,0.88188845,5621.327
102,0.88796985,5660.091
103,0.8939988,5698.5205
104,0.89996445,5736.547
105,0.9058559,5774.1
106,0.9116622,5811.111
107,0.9173725,5847.5093
108,0.922976,5883.227
109,0.92857426,5918.911
110,0.9340443,5953.7783
111,0.9393757,5987.7617
112,0.9445582,6020.7964
113,0.9495818,6052.8174
114,0.95443654,6083.7627
115,0.959113,6113.5713
116,0.9636019,6142.184
117,0.9678944,6169.5454
118,0.9719819,6195.6
119,0.97585636,6220.297
120,0.97951007,6243.5864
121,0.98261213,6263.3594
122,0.9854795,6281.636
123,0.9881057,6298.3765
124,0.99048525,6313.544
125,0.9926129,6327.106
126,0.9944839,6339.032
127,0.99609435,6349.2974
128,0.9974407,6357.8794
129,0.99852014,6364.76
130,0.9993304,6369.9243
131,0.9998699,6373.3633
132,1.0,6375.0703
133,1.0,6374.193
134,0.9995905,6371.583
135,0.9989102,6367.246
136,0.9979605,6361.193
137,0.9967437,6353.436
138,0.99526244,6343.9946
139,0.9935202,6332.889
140,0.99152094,6320.1455
141,0.9892692,6305.793
142,0.9867701,6289.863
143,0.9840293,6272.392
144,0.9810528,6253.42
145,0.97784746,6232.9883
146,0.9744203,6211.1426
147,0.9707788,6187.9316
148,0.96693105,6163.405
149,0.9628853,6137.6167
150,0.95865035,6110.622
151,0.95423514,6082.479
152,0.94964904,6053.246
153,0.9449016,6022.985
154,0.94000256,5991.7573
155,0.934962,5959.628
156,0.92978996,5926.6606
157,0.9244968,5892.9214
158,0.91909295,5858.4756
159,0.91358864,5823.39
160,0.9079944,5787.731
161,0.9023206,5751.5654
162,0.8965777,5714.959
163,0.890776,5677.978
164,0.88492566,5640.687
165,0.87903684,5603.1504
166,0.8731194,5565.4316
167,0.86718315,5527.593
168,0.8612375,5489.6943
169,0.8552919,5451.7954
170,0.84935534,5413.9546
171,0.84343654,5376.227
172,0.837544,5338.667
173,0.8316859,5301.326
174,0.8258701,5264.2554
175,0.82010406,5227.5015
176,0.8143949,5191.1104
177,0.8087495,5155.125
178,0.80317414,5119.587
179,0.79767495,5084.534
180,0.7922576,5050.0024
181,0.7869273,5016.0264
182,0.78168887,4982.6357
183,0.7765469,4949.86
184,0.7715054,4917.7246
185,0.7665682,4886.2534
186,0.7617385,4855.4683
187,0.7570193,4825.387
188,0.7524132,4796.027
189,0.74792236,4767.4014
190,0.7435487,4739.523
191,0.7392937,4712.401
192,0.6481955,4131.723
193,0.6483136,4132.4756
194,0.6484434,4133.303
195,0.64858603,4134.2124
196,0.64874244,4135.2095
197,0.64891386,4136.3022
198,0.64910144,4137.4976
199,0.6493064,4138.804
200,0.64953023,4140.231
201,0.6497742,4141.786
202,0.65003985,4143.4795
203,0.65032876,4145.321
204,0.6506426,4147.3213
205,0.65098304,4149.491
206,0.65135187,4151.8423
207,0.65175104,4154.3867
208,0.6521824,4157.136
209,0.652648,4160.104
210,0.6531499,4163.3037
211,0.6536903,4166.748
212,0.65427136,4170.4517
213,0.65489537,4174.429
214,0.65556455,4178.695
215,0.6562814,4183.264
216,0.65704817,4188.152
217,0.6578674,4193.3735
218,0.6587414,4198.945
219,0.65967274,4204.8813
220,0.66066384,4211.1987
221,0.66171706,4217.912
222,0.6628349,4225.0376
223,0.6640197,4232.5894
224,0.6652737,4240.583
225,0.66659933,4249.0327
226,0.6679987,4257.9526
227,0.6694738,4267.355
228,0.6710267,4277.254
229,0.6726592,4287.6597
230,0.67437303,4298.584
231,0.6761697,4310.036
232,0.6780505,4322.025
233,0.6800167,4334.5576
234,0.68206906,4347.6396
235,0.68420833,4361.276
236,0.686435,4375.469
237,0.68874913,4390.2197
238,0.69115067,4405.5273
239,0.6936391,4421.389
240,0.6962137,4437.8003
241,0.69887334,4454.7534
242,0.7016166,4472.2393
243,0.7044416,4490.2466
244,0.7073462,4508.761
245,0.71032786,4527.7666
246,0.7133835,4547.244
247,0.7165098,4567.172
248,0.7197031,4587.5264
249,0.72295904,4608.2803
250,0.7262732,4629.4053
251,0.72964054,4650.8696
252,0.7330557,4672.638
253,0.7365129,4694.6753
254,0.7400061,4716.9414
255,0.7435287,4739.3955
256,0.74707395,4761.9937
257,0.7506347,4784.69
258,0.75420326,4807.437
259,0.7577721,4830.1855
260,0.7613331,4852.884
261,0.764878,4875.4795
262,0.7683983,4897.919
263,0.77188534,4920.146
264,0.7753305,4942.106
265,0.7786015,4962.9565
266,0.78181285,4983.426
267,0.7849553,5003.4565
268,0.78802013,5022.992
269,0.79099834,5041.9756
270,0.7938811,5060.351
271,0.7966598,5078.063
272,0.799326,5095.058
273,0.8018714,5111.283
274,0.8042881,5126.6875
275,0.8065683,5141.222
276,0.80870485,5154.841
277,0.8103859,5165.5557
278,0.81190974,5175.2695
279,0.81327045,5183.9424
280,0.81446236,5191.54
281,0.8154806,5198.0303
282,0.81632054,5203.385
283,0.81697845,5207.578
284,0.81745106,5210.5903
285,0.8177356,5212.4043
286,0.8178302,5213.008
287,0.8177335,5212.391
288,0.81744486,5210.5513
289,0.8170009,5207.721
290,0.81636566,5203.672
291,0.8155405,5198.4126
292,0.81452745,5191.955
293,0.8133293,5184.318
294,0.8119493,5175.5215
295,0.8103916,5165.5923
296,0.8086607,5154.559
297,0.8067619,5142.456
298,0.8047011,5129.32
299,0.8024846,5115.1914
300,0.8001192,5100.1143
301,0.7976062,5084.096
302,0.7949598,5067.227
303,0.79218805,5049.5596
304,0.78929985,5031.1494
305,0.7863042,5012.0547
306,0.7832104,4992.334
307,0.7800281,4972.05
308,0.77676725,4951.264
309,0.77343786,4930.042
310,0.77005017,4908.448
311,0.76661456,4886.549
312,0.7631414,4864.4106
313,0.75971943,4842.598
314,0.7562809,4820.68
315,0.75283617,4798.7227
316,0.74939567,4776.7925
317,0.7459696,4754.954
318,0.74256814,4733.2725
319,0.73920125,4711.8115
320,0.7358787,4690.633
321,0.73261005,4669.7974
322,0.72940457,4649.365
323,0.72627133,4629.3936
324,0.7232192,4609.9385
325,0.7205098,4592.6685
326,0.71789813,4576.0215
327,0.715392,4560.0464
328,0.71299887,4544.7925
329,0.71072596,4530.304
330,0.70858,4516.6255
331,0.7065675,4503.798
332,0.70469457,4491.8594
333,0.7029669,4480.8467
334,0.7013899,4470.7944
335,0.6999685,4461.7344
336,0.69870746,4453.6963
337,0.6976919,4447.2227
338,0.6968448,4441.823
339,0.6961699,4437.5215
340,0.69567037,4434.3374
341,0.69534916,4432.2896
342,0.6952088,4431.395
343,0.6952515,4431.6675
344,0.6954794,4433.1196
345,0.69589394,4435.762
346,0.6964965,4439.603
347,0.6972881,4444.649
348,0.6982694,4450.9043
349,0.6996967,4460.0015
350,0.7013143,4470.3125
351,0.70312196,4481.835
352,0.70511943,4494.567
353,0.70730585,4508.504
354,0.7096803,4523.639
355,0.7122415,4539.9644
356,0.7149878,4557.47
357,0.7179175,4576.1445
358,0.7210284,4595.9736
359,0.724318,4616.943
360,0.7277838,4639.034
361,0.7315096,4662.783
362,0.73540527,4687.615
363,0.7394672,4713.507
364,0.74369156,4740.4336
365,0.7480741,4768.3687
366,0.75261045,4797.284
367,0.75729567,4827.149
368,0.76212484,4857.9307
369,0.7670924,4889.595
370,0.7721928,4922.1055
371,0.7774198,4955.424
372,0.7827672,4989.509
373,0.7881145,5023.5938
374,0.7935685,5058.359
375,0.7991219,5093.7573
376,0.80476713,5129.7407
377,0.8104963,5166.2593
378,0.81630105,5203.2603
379,0.82217306,5240.6895
380,0.8281035,5278.491
381,0.8340833,5316.608
382,0.84010327,5354.9805
383,0.8461538,5393.5474
384,0.85222507,5432.247
385,0.85839,5471.543
386,0.8645555,5510.8433
387,0.87071127,5550.0815
388,0.8768468,5589.191
389,0.88295156,5628.1035
390,0.88901466,5666.751
391,0.8950254,5705.0645
392,0.9009728,5742.974
393,0.906846,5780.411
394,0.9126341,5817.3057
395,0.9183262,5853.588
396,0.92391145,5889.1895
397,0.92940897,5924.232
398,0.93477833,5958.457
399,0.94000906,5991.799
400,0.94509083,6024.1914
401,0.9500137,6055.5703
402,0.95476776,6085.874
403,0.9593435,6115.0405
404,0.9637317,6143.0117
405,0.9679235,6169.731
406,0.97191036,6195.144
407,0.9756841,6219.1987
408,0.97923714,6241.846
409,0.9823619,6261.764
410,0.98525196,6280.186
411,0.98790103,6297.0713
412,0.9903033,6312.3843
413,0.99245363,6326.091
414,0.99434745,6338.162
415,0.9959806,6348.5723
416,0.9973497,6357.2993
417,0.9984519,6364.3247
418,0.99928486,6369.635
419,0.9998472,6373.2188
420,1.0,6375.0703
421,1.0,6374.193
422,0.9995905,6371.583
423,0.9989102,6367.246
424,0.9979605,6361.193
425,0.9967437,6353.436
426,0.99526244,6343.9946
427,0.9935202,6332.889
428,0.99152094,6320.1455
429,0.9892692,6305.793
430,0.9867701,6289.863
431,0.9840293,6272.392
432,0.9810528,6253.42
433,0.97784746,6232.9883
434,0.9744203,6211.1426
435,0.9707788,6187.9316
436,0.96693105,6163.405
437,0.9628853,6137.6167
438,0.95865035,6110.622
439,0.95423514,6082.479
440,0.94964904,6053.246
441,0.9449016,6022.985
442,0.94000256,5991.7573
443,0.934962,5959.628
444,0.92978996,5926.6606
445,0.9244968,5892.9214
446,0.91909295,5858.4756
447,0.91358864,5823.39
448,0.9079944,5787.731
449,0.9023206,5751.5654
450,0.8965777,5714.959
451,0.890776,5677.978
452,0.88492566,5640.687
453,0.87903684,5603.1504
454,0.8731194,5565.4316
455,0.86718315,5527.593
456,0.8612375,5489.6943
457,0.8552919,5451.7954
458,0.84935534,5413.9546
459,0.84343654,5376.227
460,0.837544,5338.667
461,0.8316859,5301.326
462,0.8258701,5264.2554
463,0.82010406,5227.5015
464,0.8143949,5191.1104
465,0.8087495,5155.125
466,0.80317414,5119.587
467,0.79767495,5084.534
468,0.7922576,5050.0024
469,0.7869273,5016.0264
470,0.78168887,4982.6357
471,0.7765469,4949.86
472,0.7715054,4917.7246
473,0.7665682,4886.2534
474,0.7617385,4855.4683
475,0.7570193,4825.387
476,0.7524132,4796.027
477,0.74792236,4767.4014
478,0.7435487,4739.523
479,0.7392937,4712.401
480,0.6481955,4131.723
481,0.6483136,4132.4756
482,0.6484434,4133.303
483,0.64858603,4134.2124
484,0.64874244,4135.2095
485,0.64891386,4136.3022
486,0.64910144,4137.4976
487,0.6493064,4138.804
488,0.64953023,4140.231
489,0.6497742,4141.786
490,0.65003985,4143.4795
491,0.65032876,4145.321
492,0.6506426,4147.3213
493,0.65098304,4149.491
494,0.65135187,4151.8423
495,0.65175104,4154.3867
496,0.6521824,4157.136
497,0.652648,4160.104
498,0.6531499,4163.3037
499,0.6536903,4166.748
500,0.65427136,4170.4517
501,0.65489537,4174.429
502,0.65556455,4178.695
503,0.6562814,4183.264
504,0.65704817,4188.152
505,0.6578674,4193.3735
506,0.6587414,4198.945
507,0.65967274,4204.8813
508,0.66066384,4211.1987
509,0.66171706,4217.912
510,0.6628349,4225.0376
511,0.6640197,4232.5894
512,0.6652737,4240.583
513,0.66659933,4249.0327
514,0.6679987,4257.9526
515,0.6694738,4267.355
516,0.6710267,4277.254
517,0.6726592,4287.6597
518,0.67437303,4298.584
519,0.6761697,4310.036
520,0.6780505,4322.025
521,0.6800167,4334.5576
522,0.68206906,4347.6396
523,0.68420833,4361.276
524,0.686435,4375.469
525,0.68874913,4390.2197
526,0.69115067,4405.5273
527,0.6936391,4421.389
528,0.6962137,4437.8003
529,0.69887334,4454.7534
530,0.7016166,4472.2393
531,0.7044416,4490.2466
532,0.7073462,4508.761
533,0.71032786,4527.7666
534,0.7133835,4547.244
535,0.7165098,4567.172
536,0.7197031,4587.5264
537,0.72295904,4608.2803
538,0.7262732,4629.4053
539,0.72964054,4650.8696
540,0.7330557,4672.638
541,0.7365129,4694.6753
542,0.7400061,4716.9414
543,0.7435287,4739.3955
544,0.74707395,4761.9937
545,0.7506347,4784.69
546,0.75420326,4807.437
547,0.7577721,4830.1855
548,0.7613331,4852.884
549,0.764878,4875.4795
550,0.7683983,4897.919
551,0.77188534,4920.146
552,0.7753305,4942.106
553,0.77858824,4962.8716
554,0.78178614,4983.256
555,0.7849153,5003.2017
556,0.7879668,5022.6523
557,0.79093164,5041.551
558,0.79380107,5059.8413
559,0.7965665,5077.4683
560,0.7992193,5094.378
561,0.8017514,5110.518
562,0.80415475,5125.8374
563,0.80642164,5140.287
564,0.8085448,5153.821
565,0.81029177,5164.956
566,0.81188154,5175.0894
567,0.81330806,5184.1826
568,0.8145659,5192.2
569,0.81565,5199.1104
570,0.81655586,5204.885
571,0.8172797,5209.498
572,0.81781816,5212.9307
573,0.81816864,5215.1646
574,0.8183291,5216.1875
575,0.81829834,5215.991
576,0.81807554,5214.5713
577,0.81758565,5211.4487
578,0.81690454,5207.107
579,0.8160335,5201.5547
580,0.8149746,5194.805
581,0.81373054,5186.8755
582,0.8123047,5177.7866
583,0.8107011,5167.565
584,0.80892426,5156.2393
585,0.8069796,5143.8438
586,0.8048729,5130.415
587,0.80261046,5115.9937
588,0.8001992,5100.624
589,0.7978243,5085.486
590,0.79531586,5069.497
591,0.79268223,5052.7095
592,0.78993213,5035.1797
593,0.78707445,5016.9644
594,0.7841187,4998.124
595,0.7810745,4978.7197
596,0.7779517,4958.8145
597,0.77476037,4938.472
598,0.7715108,4917.7583
599,0.7682132,4896.739
600,0.7648781,4875.4805
601,0.7613455,4852.9634
602,0.75779635,4830.3403
603,0.75424105,4807.6777
604,0.7506899,4785.0425
605,0.7471533,4762.499
606,0.7436412,4740.1123
607,0.74016374,4717.9463
608,0.7367306,4696.0625
609,0.7333513,4674.5225
610,0.73003525,4653.3853
611,0.72679144,4632.7085
612,0.72362864,4612.549
613,0.72087234,4594.9795
614,0.7182137,4578.0327
615,0.7156606,4561.7583
616,0.7132205,4546.2046
617,0.71090055,4531.4175
618,0.7087077,4517.4395
619,0.70664823,4504.312
620,0.7047283,4492.074
621,0.7029537,4480.762
622,0.7013297,4470.4106
623,0.69986135,4461.0513
624,0.6985533,4452.714
625,0.69750684,4446.0435
626,0.6966289,4440.4473
627,0.69592315,4435.948
628,0.6953927,4432.5674
629,0.6950406,4430.3228
630,0.69486934,4429.231
631,0.6948812,4429.3066
632,0.69507813,4430.562
633,0.6954618,4433.008
634,0.6960335,4436.652
635,0.6967942,4441.5005
636,0.69774467,4447.559
637,0.6991304,4456.392
638,0.70070654,4466.4385
639,0.70247275,4477.697
640,0.70442873,4490.1646
641,0.7065737,4503.837
642,0.70890665,4518.708
643,0.7114264,4534.769
644,0.71413124,4552.0103
645,0.71701944,4570.42
646,0.72008884,4589.985
647,0.723337,4610.6895
648,0.7267613,4632.5166
649,0.7304541,4656.055
650,0.7343167,4680.6763
651,0.7383456,4706.3574
652,0.7425369,4733.073
653,0.74688643,4760.798
654,0.7513897,4789.503
655,0.7560419,4819.1567
656,0.760838,4849.728
657,0.7657725,4881.1816
658,0.7708398,4913.482
659,0.7760338,4946.5894
660,0.78134817,4980.464
661,0.7867957,5015.1875
662,0.79234993,5050.5913
663,0.79800355,5086.6284
664,0.80374897,5123.251
665,0.8095783,5160.408
666,0.8154833,5198.048
667,0.82145554,5236.1157
668,0.82748616,5274.556
669,0.8335662,5313.312
670,0.8396864,5352.3228
671,0.84583706,5391.529
672,0.8520086,5430.867
673,0.858202,5470.3447
674,0.86439604,5509.827
675,0.8705803,5549.247
676,0.87674445,5588.538
677,0.8828777,5627.633
678,0.88896936,5666.4624
679,0.8950086,5704.9575
680,0.9009846,5743.0493
681,0.9068863,5780.668
682,0.9127029,5817.7446
683,0.91842353,5854.209
684,0.92403734,5889.992
685,0.9295367,5925.0464
686,0.9349079,5959.2837
687,0.94014055,5992.6367
688,0.9452242,6025.0415
689,0.9501489,6056.432
690,0.95490485,6086.7476
691,0.95948243,6115.9263
692,0.9638725,6143.909
693,0.96806616,6170.64
694,0.97205484,6196.065
695,0.9758305,6220.132
696,0.9793854,6242.791
697,0.9824978,6262.6304
698,0.9853755,6280.9736
699,0.9880122,6297.7803
700,0.9904021,6313.014
701,0.9925401,6326.642
702,0.99442154,6338.635
703,0.9960424,6348.9663
704,0.9973991,6357.6143
705,0.9984889,6364.561
706,0.9993096,6369.792
707,0.9998595,6373.2974
708,1.0,6375.0703
709,1.0,6374.193
710,0.9995905,6371.583
711,0.9989102,6367.246
712,0.9979605,6361.193
713,0.9967437,6353.436
714,0.99526244,6343.9946
715,0.9935202,6332.889
716,0.99152094,6320.1455
717,0.9892692,6305.793
718,0.9867701,6289.863
719,0.9840293,6272.392
720,0.9810528,6253.42
721,0.97784746,6232.9883
722,0.9744203,6211.1426
723,0.9707788,6187.9316
724,0.96693105,6163.405
725,0.9628853,6137.6167
726,0.95865035,6110.622
727,0.95423514,6082.479
728,0.94964904,6053.246
729,0.9449016,6022.985
730,0.94000256,5991.7573
731,0.934962,5959.628
732,0.92978996,5926.6606
733,0.9244968,5892.9214
734,0.91909295,5858.4756
735,0.91358864,5823.39
736,0.9079944,5787.731
737,0.9023206,5751.5654
738,0.8965777,5714.959
739,0.890776,5677.978
740,0.88492566,5640.687
741,0.87903684,5603.1504
742,0.8731194,5565.4316
743,0.86718315,5527.593
744,0.8612375,5489.6943
745,0.8552919,5451.7954
746,0.84935534,5413.9546
747,0.84343654,5376.227
748,0.837544,5338.667
749,0.8316859,5301.326
750,0.8258701,5264.2554
751,0.82010406,5227.5015
752,0.8143949,5191.1104
753,0.8087495,5155.125
754,0.80317414,5119.587
755,0.79767495,5084.534
756,0.7922576,5050.0024
757,0.7869273,5016.0264
758,0.78168887,4982.6357
759,0.7765469,4949.86
760,0.7715054,4917.7246
761,0.7665682,4886.2534
762,0.7617385,4855.4683
763,0.7570193,4825.387
764,0.7524132,4796.027
765,0.74792236,4767.4014
766,0.7435487,4739.523
767,0.7392937,4712.401
768,0.6481955,4131.723
769,0.6483136,4132.4756
770,0.6484434,4133.303
771,0.64858603,4134.2124
772,0.64874244,4135.2095
773,0.64891386,4136.3022
774,0.64910144,4137.4976
775,0.6493064,4138.804
776,0.64953023,4140.231
777,0.6497742,4141.786
778,0.65003985,4143.4795
779,0.65032876,4145.321
780,0.6506426,4147.3213
781,0.65098304,4149.491
782,0.65135187,4151.8423
783,0.65175104,4154.3867
784,0.6521824,4157.136
785,0.652648,4160.104
786,0.6531499,4163.3037
787,0.6536903,4166.748
788,0.65427136,4170.4517
789,0.65489537,4174.429
790,0.65556455,4178.695
791,0.6562814,4183.264
792,0.65704817,4188.152
793,0.6578674,4193.3735
794,0.6587414,4198.945
795,0.65967274,4204.8813
796,0.66066384,4211.1987
797,0.66171706,4217.912
798,0.6628349,4225.0376
799,0.6640197,4232.5894
800,0.6652737,4240.583
801,0.66659933,4249.0327
802,0.6679987,4257.9526
803,0.6694738,4267.355
804,0.6710267,4277.254
805,0.6726592,4287.6597
806,0.67437303,4298.584
807,0.6761697,4310.036
808,0.6780505,4322.025
809,0.6800167,4334.5576
810,0.68206906,4347.6396
811,0.68420833,4361.276
812,0.686435,4375.469
813,0.68874913,4390.2197
814,0.69115067,4405.5273
815,0.6936391,4421.389
816,0.6962137,4437.8003
817,0.69887334,4454.7534
818,0.7016166,4472.2393
819,0.7044416,4490.2466
820,0.7073462,4508.761
821,0.71032786,4527.7666
822,0.7133835,4547.244
823,0.7165098,4567.172
824,0.7197031,4587.5264
825,0.72295904,4608.2803
826,0.7262732,4629.4053
827,0.72964054,4650.8696
828,0.7330557,4672.638
829,0.7365129,4694.6753
830,0.7400061,4716.9414
831,0.7435287,4739.3955
832,0.74707395,4761.9937
833,0.7506347,4784.69
834,0.75420326,4807.437
835,0.7577721,4830.1855
836,0.7613331,4852.884
837,0.764878,4875.4795
838,0.7683983,4897.919
839,0.77188534,4920.146
840,0.7753305,4942.106
841,0.77864206,4963.2144
842,0.78189385,4983.942
843,0.78507686,5004.231
844,0.78818214,5024.025
845,0.7912008,5043.2666
846,0.79412407,5061.9
847,0.79694325,5079.87
848,0.79964995,5097.123
849,0.80223584,5113.606
850,0.80469304,5129.2686
851,0.80701375,5144.0615
852,0.8091908,5157.938
853,0.81115,5170.4263
854,0.81295204,5181.913
855,0.8145909,5192.3594
856,0.816061,5201.73
857,0.81735736,5209.9937
858,0.81847554,5217.121
859,0.81941164,5223.0874
860,0.82016236,5227.873
861,0.82072514,5231.46
862,0.8210979,5233.8364
863,0.8212794,5234.993
864,0.738863,4709.6553
865,0.7385312,4707.54
866,0.7380272,4704.3276
867,0.7373523,4700.026
868,0.7365083,4694.646
869,0.7354977,4688.204
870,0.7343235,4680.7197
871,0.73298925,4672.215
872,0.73149925,4662.7173
873,0.7298581,4652.256
874,0.72807103,4640.865
875,0.7261439,4628.581
876,0.7240829,4615.444
877,0.72178644,4600.8057
878,0.7193698,4585.402
879,0.71684057,4569.28
880,0.7142064,4552.4893
881,0.71147555,4535.082
882,0.7086564,4517.1123
883,0.70575756,4498.635
884,0.702788,4479.7065
885,0.6997568,4460.385
886,0.69667315,4440.729
887,0.6935463,4420.798
888,0.6903857,4400.652
889,0.68719214,4380.295
890,0.6839836,4359.8433
891,0.68076956,4339.3564
892,0.6775593,4318.8936
893,0.67436206,4298.5137
894,0.6711869,4278.275
895,0.6680429,4258.2344
896,0.6649388,4238.448
897,0.6618832,4218.971
898,0.65888447,4199.8564
899,0.6559508,4181.1567
900,0.65309006,4162.922
901,0.6505858,4146.959
902,0.6481694,4131.557
903,0.64584804,4116.7603
904,0.6436284,4102.612
905,0.6415169,4089.1526
906,0.63951975,4076.4224
907,0.6376427,4064.4575
908,0.6358912,4053.2932
909,0.6342705,4042.9624
910,0.6327853,4033.4958
911,0.6314403,4024.922
912,0.6302395,4017.268
913,0.62939864,4011.9082
914,0.62870944,4007.5151
915,0.6281752,4004.1096
916,0.62779874,4001.7102
917,0.6275828,4000.3337
918,0.6275296,3999.9946
919,0.62764126,4000.7063
920,0.62791944,4002.4797
921,0.6283657,4005.3242
922,0.6289812,4009.2473
923,0.62976676,4014.255
924,0.6307231,4020.3508
925,0.6320118,4028.565
926,0.63347167,4037.8706
927,0.63510275,4048.2673
928,0.63690454,4059.7524
929,0.63887644,4072.3218
930,0.64101756,4085.9695
931,0.64332676,4100.6885
932,0.64580256,4116.47
933,0.64844334,4133.303
934,0.65124726,4151.1753
935,0.65421206,4170.0737
936,0.65733534,4189.982
937,0.660403,4209.536
938,0.6636236,4230.0645
939,0.66699374,4251.547
940,0.67051005,4273.9604
941,0.6741688,4297.282
942,0.67796594,4321.4854
943,0.6818971,4346.5435
944,0.6859578,4372.4272
945,0.69014305,4399.105
946,0.69444776,4426.544
947,0.69886655,4454.71
948,0.70339364,4483.5664
949,0.7082947,4514.807
950,0.7132918,4546.6597
951,0.71837837,4579.0825
952,0.7235476,4612.0317
953,0.72879225,4645.4624
954,0.7341051,4679.3276
955,0.7394784,4713.578
956,0.74490434,4748.1636
957,0.7503747,4783.0327
958,0.75588113,4818.132
959,0.76141506,4853.4067
960,0.7669678,4888.8003
961,0.7725538,4924.4067
962,0.77814037,4960.0166
963,0.7837182,4995.5713
964,0.7892779,5031.01
965,0.7948098,5066.271
966,0.8003043,5101.294
967,0.80575156,5136.016
968,0.8111419,5170.375
969,0.81646544,5204.308
970,0.8217124,5237.753
971,0.8268729,5270.6475
972,0.8319373,5302.9287
973,0.83686894,5334.364
974,0.8416852,5365.064
975,0.8463767,5394.9683
976,0.8509342,5424.0186
977,0.85534865,5452.157
978,0.85961115,5479.327
979,0.8637132,5505.474
980,0.8676464,5530.5454
981,0.87140286,5554.49
982,0.8749749,5577.259
983,0.87835515,5598.805
984,0.8815367,5619.085
985,0.88433045,5636.8926
986,0.8869129,5653.3535
987,0.8892784,5668.432
988,0.89142185,5682.0947
989,0.89333856,5694.312
990,0.89502436,5705.0576
991,0.8964756,5714.308
992,0.89768916,5722.044
993,0.8986625,5728.248
994,0.8993936,5732.908
995,0.89988106,5736.015
996,0.9001239,5737.5635
997,0.9,5736.7734
998,0.8996315,5734.4243
999,0.8990192,5730.5215
1000,0.89816445,5725.073
1001,0.8970693,5718.093
1002,0.89573616,5709.595
1003,0.8941682,5699.6006
1004,0.89236885,5688.1313
1005,0.8903423,5675.2134
1006,0.8880931,5660.8765
1007,0.8856263,5645.153
1008,0.88294756,5628.078
1009,0.88006276,5609.6895
1010,0.8769783,5590.0283
1011,0.8737009,5569.138
1012,0.87023795,5547.0645
1013,0.8665968,5523.855
1014,0.86278534,5499.56
1015,0.8588116,5474.231
1016,0.8546841,5447.9214
1017,0.8504114,5420.686
1018,0.8460023,5392.5815
1019,0.8414658,5363.665
1020,0.836811,5333.9946
1021,0.83204716,5303.629
1022,0.8271836,5272.628
1023,0.82222974,5241.051
1024,0.81719494,5208.958
1025,0.81208855,5176.4087
1026,0.80691993,5143.4634
1027,0.8016984,5110.18
1028,0.7964331,5076.618
1029,0.79113317,5042.8354
1030,0.7858075,5008.888
1031,0.7804648,4974.8335
1032,0.77511376,4940.7246
1033,0.76976275,4906.616
1034,0.7644198,4872.559
